timestamp,mq2,mq135,mq7,sound,flame,temperature,humidity,liquid,vibration,tilt,risk_score,hazard_level
2026-02-26 23:03:00,31.99,324.3,40.54,52.92,1,22.9,79.2,9.9,868926,1.32,34.68242230454851,Safe
2026-02-26 23:04:00,21.73,307.45,34.68,47.79,1,22.9,79.9,9.93,0,1.39,18.167750049437256,Safe
2026-02-26 23:04:00,9.52,310.13,34.92,47.33,1,22.9,79.3,9.93,868839,1.42,32.51860034488976,Safe
2026-02-26 23:04:00,22.95,302.32,33.94,46.77,1,22.8,79.5,9.93,0,0.99,17.58669175375369,Safe
2026-02-26 23:05:00,37.12,331.87,34.68,48.21,1,22.6,79.4,9.93,0,1.03,18.60857811069994,Safe
2026-02-26 23:05:00,31.01,301.34,32.72,46.15,1,22.5,80.1,9.26,0,1.31,16.81041408457894,Safe
2026-02-26 23:05:00,26.62,305.49,33.7,48.26,1,22.5,79.9,9.59,0,1.11,16.933784033907713,Safe
2026-02-26 23:05:00,30.04,310.13,33.7,46.53,1,22.4,80.0,9.72,0,1.16,16.952682969980888,Safe
2026-02-26 23:05:00,34.43,325.76,39.07,52.22,1,22.4,80.1,8.45,0,0.97,18.283250199460454,Safe
2026-02-26 23:05:00,32.97,310.13,35.16,47.53,1,22.4,80.4,10.08,0,1.03,17.314384950649767,Safe
2026-02-26 23:05:00,29.06,307.2,33.94,46.24,1,22.4,80.8,11.13,0,1.35,17.058627873597292,Safe
2026-02-26 23:06:00,38.58,323.81,39.32,51.78,1,22.4,81.0,11.16,0,1.32,18.791573611720437,Safe
2026-02-26 23:06:00,23.93,306.96,33.94,46.89,1,22.4,80.9,7.32,0,1.49,16.44612500203257,Safe
2026-02-26 23:06:00,29.79,326.98,41.76,51.84,1,22.4,81.7,20.05,0,1.43,19.990142523250608,Safe
2026-02-26 23:06:00,35.9,329.43,38.83,52.48,1,22.4,82.7,10.32,0,1.45,18.71422442377061,Safe
2026-02-26 23:07:00,29.55,326.98,39.56,52.04,1,22.4,81.9,9.9,100817,1.23,20.13260548723391,Safe
2026-02-26 23:07:00,28.57,303.3,33.46,46.39,1,22.4,83.7,11.18,0,0.82,16.753635105240615,Safe
2026-02-26 23:07:00,35.16,325.52,39.07,52.45,1,22.3,81.4,9.9,0,1.53,18.291329032971575,Safe
2026-02-26 23:07:00,26.13,308.67,32.48,46.83,1,22.3,81.1,9.84,0,1.34,16.333300214284403,Safe
2026-02-26 23:07:00,22.22,307.45,31.99,46.33,1,22.3,81.5,14.73,0,0.88,16.549613489961228,Safe
2026-02-26 23:07:00,33.46,328.21,39.56,52.25,1,22.3,81.5,11.42,0,1.44,18.548033111231284,Safe
2026-02-26 23:07:00,24.42,310.13,34.43,46.62,1,22.3,81.5,15.23,0,1.07,17.196957898480875,Safe
2026-02-26 23:08:00,27.84,309.89,31.75,46.71,1,22.3,81.2,10.12,0,1.65,16.40598298960762,Safe
2026-02-26 23:08:00,35.16,324.05,39.32,52.31,1,22.2,81.4,5.66,153764,1.35,20.087581679223558,Safe
2026-02-26 23:08:00,34.68,327.72,40.54,52.51,1,22.4,83.3,10.41,0,1.47,18.90249055917112,Safe
2026-02-26 23:08:00,35.9,324.3,38.83,52.69,1,22.3,81.3,5.66,0,1.24,17.70462517065794,Safe
2026-02-26 23:08:00,30.77,319.66,38.1,52.04,1,22.2,81.5,5.68,0,1.35,16.994872102270808,Safe
2026-02-26 23:08:00,14.16,319.9,38.58,52.04,1,22.2,81.4,5.68,702453,0.94,28.25302392803953,Safe
2026-02-26 23:08:00,21.0,308.18,32.97,46.74,1,22.2,81.4,5.21,873689,1.41,30.171237665695948,Safe
2026-02-26 23:08:00,26.37,324.3,39.8,52.04,1,22.2,81.4,5.68,868783,1.58,31.96806994621196,Safe
2026-02-26 23:08:00,35.16,324.3,38.83,51.87,1,22.2,81.5,5.25,868963,1.25,32.03811329530331,Safe
2026-02-26 23:08:00,27.84,324.3,39.8,52.42,1,22.2,81.9,5.66,868886,1.01,31.9214386460539,Safe
2026-02-26 23:08:00,19.54,308.67,33.7,47.91,1,22.1,81.9,5.64,738754,1.05,27.675773193407245,Safe
2026-02-26 23:08:00,25.15,324.05,39.07,52.22,1,22.1,81.8,5.68,26244,1.35,17.241299033516373,Safe
2026-02-26 23:09:00,27.35,322.83,39.56,52.19,1,22.1,81.9,5.66,1975,1.51,16.98030817789531,Safe
2026-02-26 23:09:00,30.04,323.81,39.56,52.34,1,22.1,81.9,5.66,930,1.21,17.04086862152738,Safe
2026-02-26 23:09:00,26.37,321.61,41.27,52.01,1,22.1,82.2,5.68,204,1.35,17.122896399232125,Safe
2026-02-26 23:09:00,22.71,309.65,32.97,47.06,1,22.1,82.3,5.21,4,1.36,15.230423773892829,Safe
2026-02-26 23:09:00,16.85,323.81,39.07,52.6,1,22.1,82.1,5.66,23821,1.62,16.92687226641138,Safe
2026-02-26 23:09:00,31.26,322.1,40.05,53.16,1,22.1,82.1,5.68,868928,0.88,31.723487854312886,Safe
2026-02-26 23:09:00,25.15,318.93,39.07,51.96,1,22.1,82.4,5.68,868988,1.2,31.296528298408916,Safe
2026-02-26 23:09:00,32.23,322.59,40.05,52.1,1,22.1,82.7,5.66,868730,1.55,31.888574094560706,Safe
2026-02-26 23:09:00,27.35,319.66,39.8,52.04,1,22.1,82.6,5.66,868819,1.18,31.50989191114303,Safe
2026-02-26 23:09:00,25.15,306.47,31.5,46.51,1,22.1,82.6,5.21,868906,1.08,29.62155710345155,Safe
2026-02-26 23:09:00,22.22,306.23,33.94,47.79,1,22.1,82.4,5.21,868922,1.06,29.890929881062917,Safe
2026-02-26 23:09:00,27.35,303.79,33.94,46.65,1,22.1,82.2,5.64,868909,1.08,30.060303438907827,Safe
2026-02-26 23:10:00,27.11,321.86,39.56,52.04,1,22.1,82.1,5.25,166287,1.32,19.636942380094492,Safe
2026-02-26 23:10:00,21.73,324.3,38.83,53.19,1,22.1,82.0,5.68,588781,1.34,26.586633455206705,Safe
2026-02-26 23:10:00,42.98,321.86,38.83,52.07,1,22.1,82.0,5.68,135,1.56,17.40042294476346,Safe
2026-02-26 23:10:00,30.53,320.39,39.07,52.25,1,22.1,82.0,5.21,14493,1.53,17.10886508774164,Safe
2026-02-26 23:10:00,27.84,365.81,42.0,52.45,1,22.1,82.2,5.42,0,1.85,18.72631529457715,Safe
2026-02-26 23:10:00,25.15,340.17,34.19,46.86,1,22.1,82.3,5.04,92992,1.29,18.00663758320687,Safe
2026-02-26 23:10:00,21.25,328.45,34.92,50.17,1,22.1,82.5,5.04,376737,1.16,22.383886952656297,Safe
2026-02-26 23:10:00,25.64,324.3,34.92,46.15,1,22.1,82.4,5.04,0,1.12,16.04608844338543,Safe
2026-02-26 23:10:00,30.28,341.15,40.78,51.49,1,22.1,82.2,8.71,59295,0.99,19.081989167643474,Safe
2026-02-26 23:10:00,27.59,343.59,42.74,52.04,1,22.1,82.1,10.41,0,0.94,18.55454492450616,Safe
2026-02-26 23:10:00,34.19,340.17,42.49,52.42,1,22.1,82.1,12.43,0,0.85,18.871792520846224,Safe
2026-02-26 23:11:00,29.79,332.11,35.16,47.41,1,22.1,82.0,15.83,0,1.29,17.751970495078073,Safe
2026-02-26 23:11:00,19.54,335.78,42.74,52.04,1,22.1,82.1,19.21,0,1.25,19.074148970862307,Safe
2026-02-26 23:11:00,27.11,321.37,36.63,47.18,1,22.1,82.2,18.59,0,1.0,17.81727702377683,Safe
2026-02-26 23:11:00,27.59,332.11,42.98,51.37,1,22.0,82.2,18.86,0,1.14,18.96308873363007,Safe
2026-02-26 23:11:00,30.77,331.38,42.25,51.37,1,22.1,82.2,18.86,0,1.23,19.236824184164224,Safe
2026-02-26 23:11:00,26.13,327.96,41.51,52.04,1,22.1,82.2,18.86,0,1.22,18.836011788420073,Safe
2026-02-26 23:11:00,22.95,316.48,35.65,46.8,1,22.0,82.2,19.26,0,0.78,17.11215564759448,Safe
2026-02-26 23:11:00,32.97,327.96,41.51,50.84,1,22.0,82.3,18.86,0,0.97,18.770675199093432,Safe
2026-02-26 23:11:00,25.89,327.96,41.51,51.19,1,22.0,82.3,18.86,0,1.25,18.554551801334178,Safe
2026-02-26 23:11:00,34.43,326.01,42.49,52.34,1,22.0,82.3,18.86,0,1.05,18.935716627173246,Safe
2026-02-26 23:11:00,26.62,305.49,35.16,47.36,1,22.0,82.2,19.35,0,1.39,16.948223545823822,Safe
2026-02-26 23:12:00,34.92,317.22,40.78,51.4,1,22.0,82.3,18.86,0,0.92,18.383958606084253,Safe
2026-02-26 23:12:00,26.37,316.0,40.54,52.04,1,22.0,82.3,19.29,0,1.12,18.071413049885564,Safe
2026-02-26 23:12:00,32.72,316.73,40.54,51.6,1,21.9,82.4,18.86,0,1.05,17.993033518731004,Safe
2026-02-26 23:12:00,33.46,314.04,40.78,50.93,1,21.9,82.5,18.86,0,1.46,18.048309870144003,Safe
2026-02-26 23:12:00,31.99,316.73,40.54,51.08,1,21.9,82.6,18.86,0,0.98,17.953182079491317,Safe
2026-02-26 23:12:00,34.92,320.63,40.54,52.04,1,21.9,82.8,19.29,0,1.27,18.285495783067702,Safe
2026-02-26 23:12:00,36.87,321.61,40.29,51.14,1,21.9,82.9,18.86,0,0.67,18.193296509384634,Safe
2026-02-26 23:12:00,31.26,321.86,41.27,52.04,1,21.9,83.1,19.29,0,1.25,18.29951538485935,Safe
2026-02-26 23:12:00,32.48,320.39,39.8,52.07,1,21.9,83.2,19.29,0,0.95,18.011210596041053,Safe
2026-02-26 23:12:00,29.06,318.19,38.83,51.05,1,21.9,83.3,18.86,0,0.83,17.58851911931739,Safe
2026-02-26 23:12:00,30.04,302.08,34.92,47.09,1,21.9,83.3,18.86,741,1.72,16.669269917907062,Safe
2026-02-26 23:12:00,33.7,316.48,41.51,51.96,1,21.9,83.2,18.86,7881,1.34,18.361863050829005,Safe
2026-02-26 23:13:00,28.57,303.54,35.16,46.77,1,21.8,83.1,19.26,0,1.48,16.41085568313507,Safe
2026-02-26 23:13:00,35.16,315.75,41.76,49.64,1,21.8,83.1,18.86,0,1.75,18.09583445036888,Safe
2026-02-26 23:13:00,23.44,312.82,40.05,51.75,1,21.8,83.1,18.86,0,1.71,17.28396699728683,Safe
2026-02-26 23:13:00,31.99,311.84,40.54,52.51,1,21.8,83.1,18.86,0,1.08,17.54094824263831,Safe
2026-02-26 23:13:00,10.99,311.6,40.54,52.04,1,21.8,83.2,18.86,0,1.35,16.79284029712252,Safe
2026-02-26 23:13:00,27.35,296.95,33.7,47.03,1,21.8,83.1,19.26,0,0.91,15.825162174563975,Safe
2026-02-26 23:13:00,35.9,313.06,39.56,52.6,1,21.8,83.2,18.86,0,0.92,17.54062662953912,Safe
2026-02-26 23:13:00,23.2,311.84,39.32,52.04,1,21.8,83.3,19.29,0,1.37,17.11665722750843,Safe
2026-02-26 23:13:00,31.01,310.38,39.07,52.04,1,21.8,83.3,18.86,0,1.16,17.237857882174122,Safe
2026-02-26 23:13:00,15.87,310.13,38.58,51.49,1,21.8,83.3,18.86,0,0.87,16.53164498838803,Safe
2026-02-26 23:13:00,22.71,296.21,34.19,48.03,1,21.8,83.3,19.26,0,1.07,15.734661179764503,Safe
2026-02-26 23:13:00,28.08,312.58,39.07,50.84,1,21.8,83.3,19.29,0,1.31,17.272315344895908,Safe
2026-02-26 23:13:00,31.5,314.04,39.8,52.04,1,21.7,83.5,18.86,0,0.91,17.164722446611997,Safe
2026-02-26 23:13:00,32.48,314.77,39.8,51.99,1,21.7,83.4,19.29,0,0.81,17.25583035814668,Safe
2026-02-26 23:14:00,27.11,314.04,39.56,51.16,1,21.7,83.5,18.86,0,0.98,16.973926837111676,Safe
2026-02-26 23:14:00,10.74,312.58,38.83,51.96,1,21.7,83.5,18.86,0,1.07,16.21300031237169,Safe
2026-02-26 23:14:00,27.84,310.38,37.36,52.04,1,21.7,83.5,18.86,0,1.31,16.59425994851507,Safe
2026-02-26 23:14:00,28.82,299.63,32.23,46.97,1,21.7,83.5,19.26,0,1.13,15.49005136700028,Safe
2026-02-26 23:14:00,28.33,316.24,39.07,52.13,1,21.7,83.6,18.86,0,1.34,17.0738414280649,Safe
2026-02-26 23:14:00,31.01,316.73,39.8,52.04,1,21.7,83.7,18.86,0,1.31,17.3011336865295,Safe
2026-02-26 23:14:00,28.82,314.29,40.54,52.22,1,21.7,83.7,18.86,0,1.03,17.211511400982825,Safe
2026-02-26 23:14:00,25.15,313.06,39.32,52.04,1,21.7,83.7,18.86,0,1.06,16.845654510805634,Safe
2026-02-26 23:14:00,26.62,315.26,38.83,52.07,1,21.7,83.6,19.29,0,1.29,16.981208194571373,Safe
2026-02-26 23:14:00,34.68,307.94,39.32,51.58,1,21.7,83.7,18.86,0,1.22,17.072578879993458,Safe
2026-02-26 23:14:00,24.66,312.82,38.34,52.42,1,21.7,83.7,18.86,0,1.12,16.673740932556093,Safe
2026-02-26 23:14:00,20.76,303.54,32.72,46.83,1,21.7,83.7,19.26,0,0.84,15.3359152713821,Safe
2026-02-26 23:14:00,31.26,316.0,38.58,52.04,1,21.6,83.9,18.86,0,1.43,16.836262781468555,Safe
2026-02-26 23:15:00,33.46,314.04,39.8,51.6,1,21.6,84.2,18.86,0,0.83,16.946333742078643,Safe
2026-02-26 23:15:00,34.43,310.87,39.32,52.42,1,21.6,84.2,18.86,0,1.56,16.937035195290214,Safe
2026-02-26 23:15:00,35.16,310.87,38.83,51.75,1,21.6,84.1,18.86,0,1.01,16.788371918045193,Safe
2026-02-26 23:15:00,34.92,309.89,38.34,52.98,1,21.6,84.0,18.86,0,1.15,16.695376460572977,Safe
2026-02-26 23:15:00,32.23,313.8,39.07,52.01,1,21.6,84.0,18.86,0,1.21,16.84346469728912,Safe
2026-02-26 23:15:00,28.08,314.04,39.56,51.75,1,21.6,84.0,18.86,0,1.3,16.789433951662804,Safe
2026-02-26 23:15:00,26.86,301.34,32.72,47.77,1,21.6,84.0,19.26,0,1.14,15.272029784704987,Safe
2026-02-26 23:15:00,25.89,314.04,38.34,52.42,1,21.6,84.0,18.86,0,0.94,16.4481485641692,Safe
2026-02-26 23:15:00,30.77,315.75,39.07,52.69,1,21.6,84.0,18.86,0,1.03,16.81735746408349,Safe
2026-02-26 23:15:00,30.04,315.02,39.32,52.48,1,21.6,84.1,19.29,0,1.1,16.86898172899969,Safe
2026-02-26 23:15:00,35.16,315.75,38.34,52.48,1,21.5,84.2,18.86,0,1.11,16.601924256670557,Safe
2026-02-26 23:15:00,32.48,314.04,38.58,52.34,1,21.5,84.4,18.86,0,1.33,16.525516996141494,Safe
2026-02-26 23:15:00,25.64,312.33,38.34,51.28,1,21.6,84.3,18.86,0,1.16,16.424618766712225,Safe
2026-02-26 23:16:00,29.55,310.38,39.56,52.04,1,21.5,84.4,18.86,0,1.45,16.479576614280372,Safe
2026-02-26 23:16:00,25.15,310.38,38.58,52.4,1,21.6,84.3,18.86,0,1.23,16.3963288047868,Safe
2026-02-26 23:16:00,31.01,309.65,38.34,51.11,1,21.5,84.3,18.86,0,1.01,16.238420027155886,Safe
2026-02-26 23:16:00,24.66,308.42,36.63,52.4,1,21.6,84.4,18.86,0,0.96,15.957133212099453,Safe
2026-02-26 23:16:00,20.51,308.67,37.85,51.75,1,21.5,84.4,19.26,0,0.76,15.736741938141657,Safe
2026-02-26 23:16:00,24.91,293.28,32.72,46.83,1,21.5,84.3,19.26,0,1.17,14.675448720131518,Safe
2026-02-26 23:16:00,35.41,312.09,38.83,51.52,1,21.5,84.3,18.86,0,1.36,16.620149689652983,Safe
2026-02-26 23:16:00,35.16,312.33,38.34,52.04,1,21.5,84.3,18.86,0,0.94,16.46525448125513,Safe
2026-02-26 23:16:00,29.06,311.6,37.85,51.75,1,21.5,84.3,18.86,0,1.36,16.20973261441386,Safe
2026-02-26 23:16:00,28.82,311.11,38.1,52.04,1,21.5,84.4,19.28,0,1.31,16.264759314133155,Safe
2026-02-26 23:16:00,32.72,310.13,37.85,52.25,1,21.5,84.5,18.28,141001,1.06,18.564277602947488,Safe
2026-02-26 23:16:00,35.41,312.82,38.83,51.52,1,21.5,84.5,18.26,0,0.94,16.499387539306205,Safe
2026-02-26 23:17:00,30.28,315.26,39.07,52.04,1,21.5,84.6,18.28,0,1.48,16.519317896158142,Safe
2026-02-26 23:17:00,30.53,312.33,38.1,51.16,1,21.5,84.8,18.26,0,1.14,16.219684979099302,Safe
2026-02-26 23:17:00,38.83,312.09,35.9,52.31,1,21.5,84.7,18.26,0,1.07,16.159684118342437,Safe
2026-02-26 23:17:00,32.72,311.11,38.34,51.11,1,21.5,84.8,17.34,0,1.0,16.17186278795519,Safe
2026-02-26 23:17:00,36.39,316.48,37.61,52.16,1,21.5,84.7,17.94,0,0.8,16.3934446290307,Safe
2026-02-26 23:17:00,37.61,316.48,38.83,52.31,1,21.5,85.2,18.35,0,1.08,16.731143370313166,Safe
2026-02-26 23:17:00,34.43,315.02,38.58,52.04,1,21.5,85.4,10.15,0,1.47,15.654510490209839,Safe
2026-02-26 23:17:00,36.87,314.29,38.83,52.04,1,21.6,85.2,9.55,0,1.23,15.929663900365359,Safe
2026-02-26 23:17:00,29.06,298.17,31.99,45.92,1,21.6,85.1,8.75,0,0.89,13.888619445502343,Safe
2026-02-26 23:17:00,40.54,312.09,36.87,52.04,1,21.6,85.0,9.55,0,1.32,15.701584181584572,Safe
2026-02-26 23:17:00,40.54,314.04,38.83,51.75,1,21.6,84.7,9.55,0,1.23,16.059700668632264,Safe
2026-02-26 23:17:00,37.36,313.8,38.83,52.84,1,21.6,84.6,9.55,0,1.19,15.925703942637764,Safe
2026-02-26 23:17:00,24.66,312.58,37.85,52.69,1,21.6,84.5,9.55,0,1.2,15.255877984265098,Safe
2026-02-26 23:17:00,41.51,314.04,38.58,51.69,1,21.6,84.4,9.55,0,1.22,16.054375039916973,Safe
2026-02-26 23:18:00,41.76,314.29,38.58,52.19,1,21.6,84.5,9.55,0,1.36,16.096421322190075,Safe
2026-02-26 23:18:00,38.1,315.02,36.63,50.14,1,21.6,84.5,9.55,0,1.38,15.67345002447037,Safe
2026-02-26 23:18:00,42.98,313.55,37.85,52.37,1,21.6,84.3,9.55,0,1.28,15.988257871065464,Safe
2026-02-26 23:18:00,39.8,313.8,38.34,52.34,1,21.6,84.3,9.55,0,1.19,15.938981808276676,Safe
2026-02-26 23:18:00,31.75,313.8,37.61,51.31,1,21.6,84.4,9.55,0,1.31,15.541275430712476,Safe
2026-02-26 23:18:00,31.5,315.75,37.61,52.86,1,21.6,84.3,8.71,0,0.97,15.4357739644902,Safe
2026-02-26 23:18:00,29.79,316.24,38.83,52.57,1,21.5,84.4,8.71,0,0.74,15.263245791667313,Safe
2026-02-26 23:18:00,38.34,315.51,37.61,52.63,1,21.6,84.5,9.55,0,1.36,15.850865125906722,Safe
2026-02-26 23:18:00,35.16,301.59,32.72,47.65,1,21.6,84.6,8.75,0,1.29,14.411956468038323,Safe
2026-02-26 23:18:00,41.51,315.02,37.61,51.75,1,21.6,84.6,9.55,0,1.26,15.936886000833317,Safe
2026-02-26 23:18:00,34.68,315.02,31.99,52.07,1,21.6,84.5,9.57,0,1.15,14.764508943802731,Safe
2026-02-26 23:18:00,38.83,317.95,38.34,51.93,1,21.6,84.5,9.55,0,1.28,16.04773531462678,Safe
2026-02-26 23:18:00,35.16,316.48,37.36,52.13,1,21.5,84.5,8.71,0,1.38,15.351039466310548,Safe
2026-02-26 23:19:00,30.53,300.12,31.75,46.45,1,21.6,84.5,8.75,0,1.32,14.042552771342088,Safe
2026-02-26 23:19:00,41.76,314.29,37.36,52.25,1,21.5,84.6,9.55,0,1.58,15.662655189634195,Safe
2026-02-26 23:19:00,17.09,299.88,31.75,47.21,1,21.5,84.6,8.75,0,0.96,13.188626790507868,Safe
2026-02-26 23:19:00,42.49,314.29,36.63,52.01,1,21.6,84.5,8.71,0,1.14,15.67653472155111,Safe
2026-02-26 23:19:00,42.0,314.29,38.83,52.89,1,21.5,84.4,8.71,0,1.22,15.746351770245983,Safe
2026-02-26 23:19:00,31.01,314.04,37.85,51.99,1,21.6,84.4,9.55,2855,0.99,15.55072071216626,Safe
2026-02-26 23:19:00,35.16,313.8,36.87,51.75,1,21.6,84.6,9.55,0,1.18,15.527905706015622,Safe
2026-02-26 23:19:00,37.61,313.31,36.63,52.04,1,21.5,84.7,9.55,0,1.17,15.286726053715704,Safe
2026-02-26 23:20:00,41.51,316.0,39.07,51.78,1,21.6,86.1,9.55,0,1.36,16.218616172994288,Safe
2026-02-26 23:20:00,22.22,316.48,38.83,52.04,1,21.6,84.8,8.71,0,1.22,15.349506980059457,Safe
2026-02-26 23:20:00,35.41,312.33,37.61,51.66,1,21.7,85.7,9.55,0,1.5,15.944495954376913,Safe
2026-02-26 23:20:00,39.07,314.53,37.61,51.99,1,21.6,85.0,9.57,0,1.45,15.866058426702503,Safe
2026-02-26 23:20:00,43.71,314.29,37.85,52.48,1,21.6,84.6,10.41,0,1.05,16.09653971493736,Safe
2026-02-26 23:20:00,39.32,313.55,36.39,52.69,1,21.7,84.6,24.28,0,1.06,17.546559600302768,Safe
2026-02-26 23:20:00,36.87,319.9,37.61,52.66,1,21.7,84.6,26.65,0,1.5,18.197484801114676,Safe
2026-02-26 23:20:00,39.8,315.26,37.36,51.75,1,21.7,84.6,29.62,0,1.33,18.433748599906476,Safe
2026-02-26 23:20:00,35.65,315.75,38.1,51.6,1,21.7,84.5,25.73,0,1.17,17.936612424882735,Safe
2026-02-26 23:21:00,42.74,314.29,37.12,52.34,1,21.7,84.5,26.57,83,1.44,18.14649168243739,Safe
2026-02-26 23:21:00,43.71,315.75,37.61,52.07,1,21.7,84.5,26.57,0,1.37,18.292878256750843,Safe
2026-02-26 23:21:00,32.48,301.1,31.99,47.06,1,21.7,84.5,9.76,0,1.59,14.626330708572146,Safe
2026-02-26 23:21:00,43.71,316.48,36.39,52.04,1,21.7,84.6,9.72,0,1.26,16.16716130394308,Safe
2026-02-26 23:21:00,39.07,315.26,38.34,51.78,1,21.7,84.6,9.31,0,1.35,16.23568064608682,Safe
2026-02-26 23:21:00,40.54,313.8,35.65,51.31,1,21.7,84.5,9.31,0,1.47,15.836623631319743,Safe
2026-02-26 23:21:00,38.58,315.26,38.1,53.13,1,21.8,84.4,9.31,0,1.13,16.417591110788177,Safe
2026-02-26 23:21:00,19.54,315.51,36.63,51.46,1,21.8,84.2,9.72,0,1.51,15.589886155391133,Safe
2026-02-26 23:21:00,35.9,316.48,37.61,52.42,1,21.8,84.2,9.72,0,1.25,16.344952599500015,Safe
2026-02-26 23:21:00,38.1,316.48,37.36,51.9,1,21.7,84.2,9.72,0,1.29,16.116923429712447,Safe
2026-02-26 23:21:00,32.23,317.7,36.63,53.01,1,21.8,84.1,9.72,0,1.6,16.15059822401156,Safe
2026-02-26 23:21:00,41.03,316.97,35.9,52.04,1,21.8,84.0,9.72,0,1.38,16.302521547533242,Safe
2026-02-26 23:21:00,44.2,317.7,36.63,52.81,1,21.8,84.0,9.72,0,1.35,16.55568586883304,Safe
2026-02-26 23:21:00,35.9,301.34,31.5,46.1,1,21.8,84.0,9.76,0,1.34,14.917238590029246,Safe
2026-02-26 23:22:00,42.25,314.04,35.9,52.13,1,21.8,83.8,9.72,0,1.5,16.278447968678165,Safe
2026-02-26 23:22:00,31.99,308.67,30.77,47.38,1,21.8,83.9,9.76,0,1.45,14.901405344391417,Safe
2026-02-26 23:22:00,42.98,313.55,35.41,51.58,1,21.8,83.9,9.72,0,1.28,16.173166520120812,Safe
2026-02-26 23:22:00,38.58,301.1,31.01,46.42,1,21.7,83.9,9.76,0,1.65,14.709361977535798,Safe
2026-02-26 23:22:00,33.94,301.59,31.01,47.65,1,21.8,83.9,9.76,0,1.87,14.867238056263906,Safe
2026-02-26 23:22:00,38.34,316.97,35.9,52.04,1,21.8,83.9,9.72,0,1.43,16.21038835558929,Safe
2026-02-26 23:22:00,31.01,301.1,31.01,46.89,1,21.8,83.8,9.76,0,1.93,14.752615428973142,Safe
2026-02-26 23:22:00,37.61,319.17,36.14,51.78,1,21.8,83.8,8.88,0,1.29,16.168556645680322,Safe
2026-02-26 23:22:00,27.11,315.02,32.97,47.41,1,21.8,83.9,7.82,868914,1.28,29.698253112200312,Safe
2026-02-26 23:22:00,36.39,319.17,36.39,52.19,1,21.7,83.9,7.79,868723,1.37,30.45433530789272,Safe
2026-02-26 23:22:00,39.56,307.2,30.53,46.74,1,21.8,83.9,7.77,873715,1.85,29.708866791851364,Safe
2026-02-26 23:22:00,27.35,307.45,31.26,46.83,1,21.8,83.7,7.82,868798,0.89,29.126927296991656,Safe
2026-02-26 23:22:00,35.9,305.01,31.01,46.65,1,21.8,83.6,7.82,868855,1.37,29.418324137667362,Safe
2026-02-26 23:22:00,38.58,303.54,28.82,47.21,1,21.7,83.7,7.82,868888,1.31,28.835142042953354,Safe
2026-02-26 23:23:00,31.5,304.03,29.3,46.89,1,21.7,83.6,7.73,868846,1.09,28.61114420475882,Safe
2026-02-26 23:23:00,39.32,302.56,31.01,46.39,1,21.7,83.7,7.82,868673,1.16,29.152320508341322,Safe
2026-02-26 23:23:00,42.49,321.61,35.9,51.87,1,21.7,83.8,7.79,868893,1.22,30.657233700270798,Safe
2026-02-26 23:23:00,46.4,325.76,37.61,51.28,1,21.7,83.8,7.79,868881,1.21,31.20470421440671,Safe
2026-02-26 23:23:00,35.41,309.16,31.75,46.24,1,21.7,83.8,7.82,868933,1.76,29.44027464189589,Safe
2026-02-26 23:23:00,41.76,324.54,37.85,50.84,1,21.7,83.8,7.79,868765,1.72,31.119514631705712,Safe
2026-02-26 23:23:00,36.87,305.49,31.26,46.12,1,21.7,83.9,7.82,868737,1.6,29.270763131195878,Safe
2026-02-26 23:23:00,36.63,318.19,36.39,52.07,1,21.7,83.9,7.79,868820,1.3,30.422042237628606,Safe
2026-02-26 23:23:00,42.74,323.08,36.87,52.13,1,21.7,83.8,7.79,868751,1.26,30.872193824787747,Safe
2026-02-26 23:23:00,42.98,325.52,38.34,52.1,1,21.7,83.9,7.79,868793,1.33,31.20536435616168,Safe
2026-02-26 23:23:00,45.42,324.54,38.58,51.52,1,21.7,83.9,7.79,871809,1.25,31.34161425465033,Safe
2026-02-26 23:23:00,31.5,320.39,37.36,51.96,1,21.7,83.9,7.79,868766,1.64,30.51248436531565,Safe
2026-02-26 23:24:00,37.85,320.15,36.39,52.07,1,21.7,83.8,7.79,868964,1.79,30.618369144924905,Safe
2026-02-26 23:24:00,31.75,321.61,37.61,52.04,1,21.7,83.8,7.79,868820,1.72,30.614953156666573,Safe
2026-02-26 23:24:00,46.64,320.15,36.87,52.6,1,21.7,83.9,7.79,868827,1.5,30.97136832112471,Safe
2026-02-26 23:24:00,43.71,319.17,37.12,52.22,1,21.7,84.0,7.79,868837,1.49,30.869198430564147,Safe
2026-02-26 23:24:00,42.98,304.76,31.75,46.45,1,21.7,84.0,7.82,868940,1.72,29.580590387619598,Safe
2026-02-26 23:24:00,36.14,305.01,31.26,46.36,1,21.7,83.9,7.82,868769,1.48,29.207626030712795,Safe
2026-02-26 23:24:00,39.07,322.59,36.87,52.04,1,21.7,83.9,7.79,868821,1.57,30.77538570141724,Safe
2026-02-26 23:24:00,34.19,321.12,35.65,51.4,1,21.7,83.8,7.79,868874,1.38,30.318424016632168,Safe
2026-02-26 23:24:00,44.69,322.1,36.39,52.34,1,21.7,83.8,7.79,868888,1.49,30.881344848407622,Safe
2026-02-26 23:24:00,39.07,323.32,36.63,52.22,1,21.7,83.8,7.79,868933,1.26,30.706545198518757,Safe
2026-02-26 23:24:00,29.79,305.74,31.99,46.97,1,21.7,83.9,7.82,868869,1.48,29.110306955688202,Safe
